id,user_name,title,duration,view_count,created_at_jst,info_updated_at_jst
1959482931,とめる,💥Lv53～KAPPA目指しなう,9h23m32s,6086,2023-10-25 07:11:12,2023-11-08 22:00:06.627517
1960644328,とめる,💥RTX4090でおためしArk,4h12m30s,8292,2023-10-26 17:44:13,2023-11-10 13:00:07.145860
1961370471,とめる,💥けんきさんと遊ぶ,4h6m24s,17569,2023-10-27 13:15:23,2023-11-11 12:00:06.691989
1962970024,とめる,💥Lv54～KAPPAKAPPAKAPPAKAPPAKAPPA,8h14m12s,17102,2023-10-29 10:24:52,2023-11-13 10:00:07.104669
1964781141,とめる,🎃Lv54～えっちちコスプレでイベントやるぞ！！！,4h29m34s,12755,2023-10-31 15:30:51,2023-11-01 09:00:07.173294
1966453551,とめる,🎃Lv54～激うまイベで破産するぞ！！,30m40s,1468,2023-11-02 16:03:40,2023-12-31 16:00:08.485868
1966462136,とめる,🎃大 破 壊 ！ ！ ！,6h18m38s,9179,2023-11-02 16:36:25,2023-12-31 16:00:08.485868
1967309182,とめる,🎃55lv~激ウマイベで破産するぞ！！,5h4m50s,5015,2023-11-03 15:43:07,2023-12-31 16:00:08.485868
1967408804,とめる,🎃55lv~激ウマイベで破産するぞ！！,6h28m8s,6673,2023-11-03 20:51:37,2023-12-31 16:00:08.485868
1968399808,とめる,🔪55lv~ぷ に ゃ,4h51m14s,4859,2023-11-04 21:02:46,2023-12-31 16:00:08.485868
1968595672,とめる,🔪55lv~はじめてのラボ！！！！！,2m46s,886,2023-11-05 01:54:49,2023-12-31 16:00:08.485868
1969305602,とめる,🔪55lv~ラボおぼえる,3h45m26s,4004,2023-11-05 20:16:22,2023-12-31 16:00:08.485868
1970162800,とめる,🔪56lv~ストチャレ開始待機,12h1m44s,11022,2023-11-06 20:25:07,2023-12-31 16:00:08.485868
1971006664,とめる,🔪Day2 ストチャレいくぞ！！,11h1m56s,6910,2023-11-07 21:55:44,2023-12-31 16:00:08.485868
1972248222,とめる,🔪Day3 F A C T O R Y,5h47m52s,5562,2023-11-09 07:38:18,2023-12-31 16:00:08.485868
1973350229,とめる,🔪Day４ 酒酒酒酒酒酒酒酒酒酒酒酒,2h22m20s,2160,2023-11-10 13:18:08,2023-12-31 16:00:08.485868
1973426342,とめる,🔪Day４ 酒酒酒酒酒酒酒酒酒酒酒酒,5h53m58s,4398,2023-11-10 15:43:31,2023-12-31 16:00:08.485868
1974339857,とめる,🔪Day5  寝坊,13h25m54s,8382,2023-11-11 14:39:12,2023-12-31 16:00:08.485868
1974800440,とめる,🔪Day6  完徹なのですよー☆,5h59m56s,4455,2023-11-12 04:07:57,2023-12-31 16:00:08.485868
1976173137,とめる,🔪Day7  ショアーーーーー,2h16m50s,2009,2023-11-13 13:42:27,2023-12-31 16:00:08.485868
1976226301,とめる,🔪Day7  ショアーーーーー,6h54m42s,6655,2023-11-13 16:02:03,2023-12-31 16:00:08.485868
1976751791,とめる,🔪Day8 一瞬配信できるかテスト！,54m30s,1367,2023-11-14 07:56:29,2023-12-31 16:00:08.485868
1977019844,とめる,🔪Day8 ドロワードリームおっかけ,1h34m50s,1728,2023-11-14 13:55:25,2023-12-31 16:00:08.485868
1977059557,とめる,🔪Day8 ドロワードリームおっかけ,10s,1837,2023-11-14 15:31:08,2023-12-31 16:00:08.485868
1981489336,とめる,雑談→性格診断げーむ,4h31m42s,6584,2023-11-19 15:43:46,2023-12-31 16:00:08.485868
1985079791,とめる,デスマフィンクッキング,3h12m16s,7488,2023-11-23 20:50:13,2023-12-31 16:00:08.485868
1985860868,とめる,新Live2Dお披露目の会！！！！！！！！,1h42m50s,4743,2023-11-24 20:05:26,2023-12-31 16:00:08.485868
1986767613,とめる,バカでかすぎる梨たべる,3h23m22s,8472,2023-11-25 20:03:18,2023-12-31 16:00:08.485868
1989419537,とめる,手軽にアドレナリン接種したい,19m45s,0,2023-11-28 20:40:22,2023-11-28 21:00:06.897680
1989431479,とめる,手軽にアドレナリン接種したい,1h34m16s,3394,2023-11-28 21:09:40,2023-12-31 16:00:08.485868
1990263832,とめる,明日に延期じゃ延期,4m22s,845,2023-11-29 20:01:47,2023-12-31 16:00:08.485868
1991134041,とめる,服選んで！！！！！！！,4h55m52s,7332,2023-11-30 20:02:10,2023-12-31 16:00:08.485868
1992003191,とめる,世界最速脱出RTA,6h16m46s,7672,2023-12-01 20:17:10,2023-12-31 16:00:08.485868
1992943273,とめる,DQM3人生縛り,6h8m30s,7994,2023-12-02 20:28:13,2023-12-31 16:00:08.485868
1994006315,とめる,DQM3人生縛り,6h28m24s,6639,2023-12-03 20:24:45,2023-12-31 16:00:08.485868
1994946342,とめる,DQM3人生縛り中級～～～,6h51m50s,6131,2023-12-04 20:49:19,2023-12-31 16:00:08.485868
1996643943,とめる,DQM3人生縛り,6h17m30s,5133,2023-12-06 20:22:47,2023-12-31 16:00:08.485868
1997569040,とめる,DQM3人生縛り,10h19m32s,8275,2023-12-07 21:41:11,2023-12-31 16:00:08.485868
2002055956,とめる,DQM3人生縛り上級～,2h59m24s,3078,2023-12-12 20:05:09,2023-12-31 16:00:08.485868
2002955372,とめる,DQM3人生縛り上級～,8h34m28s,4465,2023-12-13 21:36:01,2023-12-31 16:00:08.485868
2005530541,とめる,雑談→DQM3最終回,5h42m10s,4996,2023-12-16 18:42:05,2023-12-31 16:00:08.485868
2009196850,とめる,バルダーズゲートきた！！！！！,1h47m2s,3432,2023-12-21 00:05:39,2023-12-31 16:00:08.485868
2010775075,とめる,バルダーズゲートきた！！！！！,4h37m46s,5763,2023-12-22 16:27:11,2023-12-31 16:00:08.485868
2011614350,とめる,PC版バルダーズゲートあそびま！,8h13m58s,10806,2023-12-23 14:16:31,2023-12-31 16:00:08.485868
2012527761,とめる,PC版・クリスマスレジスタンス,7h57m8s,10550,2023-12-24 15:33:43,2023-12-31 16:00:08.485868
2012727045,とめる,PC版・クリスマスレジスタンス,48s,814,2023-12-24 23:31:19,2023-12-31 16:00:08.485868
2013317511,とめる,PC版ばるだげ,5h5m4s,7501,2023-12-25 18:42:31,2023-12-31 16:00:08.485868
2014120997,とめる,PC版ばるだげ,5h44m6s,6271,2023-12-26 19:59:04,2023-12-31 16:00:08.485868
2014301911,とめる,PC版ばるだげ,23m40s,1091,2023-12-27 01:44:09,2023-12-31 16:00:08.485868
2015020002,とめる,PC版バルダゲ→タルコフ,3h47m22s,4913,2023-12-27 20:22:25,2023-12-31 16:00:08.485868
2015141307,とめる,PC版バルダゲ→タルコフ,11m26s,897,2023-12-28 00:12:04,2023-12-31 16:00:08.485868
2015955916,とめる,ワイプ走るぞ！！！！！！,4h16m24s,4953,2023-12-28 20:15:49,2023-12-31 16:00:08.485868
2017856796,とめる,ワイプ走るぞ！！！！！！,6h27m24s,6097,2023-12-30 19:58:04,2023-12-31 16:00:08.485868
