id,user_name,title,duration,created_at_jst,info_updated_at_jst
1990263832,とめる,明日に延期じゃ延期,4m22s,2023-11-29 20:01:47,2024-01-29 16:00:07.010388
1991134041,とめる,服選んで！！！！！！！,4h55m52s,2023-11-30 20:02:10,2024-01-30 15:00:06.942656
1992003191,とめる,世界最速脱出RTA,6h16m46s,2023-12-01 20:17:10,2024-01-31 16:00:07.000431
1992943273,とめる,DQM3人生縛り,6h8m30s,2023-12-02 20:28:13,2024-02-01 16:00:06.629624
1994006315,とめる,DQM3人生縛り,6h28m24s,2023-12-03 20:24:45,2024-02-02 16:00:06.775650
1994946342,とめる,DQM3人生縛り中級～～～,6h51m50s,2023-12-04 20:49:19,2024-02-03 16:00:06.946532
1996643943,とめる,DQM3人生縛り,6h17m30s,2023-12-06 20:22:47,2024-02-05 16:00:06.669398
1997569040,とめる,DQM3人生縛り,10h19m32s,2023-12-07 21:41:11,2024-02-06 16:00:06.983565
2002055956,とめる,DQM3人生縛り上級～,2h59m24s,2023-12-12 20:05:09,2024-02-11 16:00:07.362949
2002955372,とめる,DQM3人生縛り上級～,8h34m28s,2023-12-13 21:36:01,2024-02-12 17:00:06.592900
2005530541,とめる,雑談→DQM3最終回,5h42m10s,2023-12-16 18:42:05,2024-02-15 15:00:08.783162
2009196850,とめる,バルダーズゲートきた！！！！！,1h47m2s,2023-12-21 00:05:39,2024-02-19 19:00:06.497023
2010775075,とめる,バルダーズゲートきた！！！！！,4h37m46s,2023-12-22 16:27:11,2024-02-21 14:00:06.574080
2011614350,とめる,PC版バルダーズゲートあそびま！,8h13m58s,2023-12-23 14:16:31,2024-02-22 13:00:06.840896
2012527761,とめる,PC版・クリスマスレジスタンス,7h57m8s,2023-12-24 15:33:43,2024-02-23 13:00:07.396664
2012727045,とめる,PC版・クリスマスレジスタンス,48s,2023-12-24 23:31:19,2024-02-23 17:00:06.264529
2013317511,とめる,PC版ばるだげ,5h5m4s,2023-12-25 18:42:31,2024-02-24 14:00:06.316396
2014120997,とめる,PC版ばるだげ,5h44m6s,2023-12-26 19:59:04,2024-02-25 16:00:06.687638
2014301911,とめる,PC版ばるだげ,23m40s,2023-12-27 01:44:09,2024-02-25 20:00:06.643481
2015020002,とめる,PC版バルダゲ→タルコフ,3h47m22s,2023-12-27 20:22:25,2024-02-26 16:00:06.497404
2015141307,とめる,PC版バルダゲ→タルコフ,11m26s,2023-12-28 00:12:04,2024-02-26 18:00:06.944103
2015955916,とめる,ワイプ走るぞ！！！！！！,4h16m24s,2023-12-28 20:15:49,2024-02-27 15:00:07.009860
2017856796,とめる,ワイプ走るぞ！！！！！！,6h27m24s,2023-12-30 19:58:04,2024-02-29 15:00:06.693904
2018781931,とめる,年越死ィすっぞ,6h15m31s,2023-12-31 19:12:25,2024-03-01 15:00:06.512289
2019563766,とめる,18lv~あけおめ,3h11m21s,2024-01-01 17:40:14,2024-03-02 14:00:06.636367
2019626192,とめる,18lv~あけおめ,3h20m58s,2024-01-01 20:53:25,2024-03-02 16:00:06.522932
2020517734,とめる,23lv~やっつける,4h55m56s,2024-01-02 21:20:44,2024-03-03 17:00:07.406013
2021422702,とめる,23lv~やっつける,5h2m30s,2024-01-03 19:48:52,2024-03-04 16:00:06.711413
2022346209,とめる,27lv~Setupやる,5h59m4s,2024-01-04 18:12:02,2024-03-05 14:00:06.801145
2023270353,とめる,27lv~Setupやる,7h44m25s,2024-01-05 16:26:11,2024-03-06 14:00:06.753401
2024297400,とめる,30lv~Setup終われ！！,8h28m4s,2024-01-06 17:14:32,2024-03-07 15:00:07.135439
2025318988,とめる,32lv~金タスク金,3h12m15s,2024-01-07 16:32:14,2024-03-08 14:00:06.802630
2026363764,とめる,33lv~クリスマス終了,7h14m46s,2024-01-08 19:20:59,2024-03-09 15:00:07.196930
2027301637,とめる,35lv~Skierに嫌われてる,8h36m54s,2024-01-09 20:00:31,2024-03-10 16:00:06.419227
2028222425,とめる,【37Lv】シュタボなど,9h18m0s,2024-01-10 18:50:52,2024-03-11 15:00:06.681763
2029182526,とめる,【Lv39】シュタボなど,10h12m34s,2024-01-11 19:41:21,2024-03-12 15:00:06.644646
2030106950,とめる,【Lv40】シュタボなど泣泣泣泣泣泣泣,6h10m0s,2024-01-12 18:57:58,2024-03-13 15:00:06.642306
2030299140,とめる,【Lv40】シュタボなど泣泣泣泣泣泣泣,1h8m37s,2024-01-13 01:14:29,2024-03-13 19:00:06.899099
2031103138,とめる,【Lv40】雪積もった！！！！おわり,17m4s,2024-01-13 17:39:26,2024-03-14 15:00:06.641462
2031109876,とめる,【Lv40】雪積もった！！！！おわり,10h6m32s,2024-01-13 17:58:09,2024-03-14 15:00:06.641462
2032200248,とめる,【Lv41】苦手MAPと向き合うシュタボ,3h18m6s,2024-01-14 19:33:35,2024-03-15 15:00:06.938484
2032310396,とめる,【Lv41】苦手MAPと向き合うシュタボ,3h46m22s,2024-01-14 22:55:45,2024-03-15 17:00:06.503169
2032493690,とめる,【Lv41】苦手MAPと向き合うシュタボ,14m4s,2024-01-15 02:48:05,2024-03-15 20:00:06.295448
2033282893,とめる,【Lv42】タスクタスクタスクタスクタスクタスク,38m34s,2024-01-15 22:55:11,2024-03-16 17:00:07.272754
2033305622,とめる,【Lv42】タスクタスクタスクタスクタスクタスク,1m22s,2024-01-15 23:35:33,2024-03-16 17:00:07.272754
2035196817,とめる,【Lv43】厄介なタスクばっか残ってる,3h20m24s,2024-01-17 21:27:09,2024-03-18 17:00:06.841597
2036248514,とめる,【Lv44】ボス狩りタスク1日目,7h56m30s,2024-01-19 00:17:21,2024-03-19 17:00:06.610901
2037130587,とめる,パルワールド→後半タルコフ,14h16m34s,2024-01-19 21:59:53,2024-03-20 16:00:06.828431
2039451460,とめる,ポケットARK breath of the craftやるぞ！！！！,11h57m34s,2024-01-22 01:49:08,2024-03-22 19:00:06.496865
2041453843,とめる,ポケットARK breath of the craftやるぞ！！！！,8h30m36s,2024-01-24 04:00:09,2024-03-24 22:00:06.373216
2041916033,とめる,ポケットARK breath of the craftやるぞ！！！！,28m18s,2024-01-24 12:32:42,2024-03-25 12:00:06.826216
2046024979,とめる,やみあけ雑談→なにか,2h26m40s,2024-01-28 17:04:09,2024-03-29 14:00:06.454742
2047057081,とめる,風来のシレンやる,4h41m32s,2024-01-29 20:26:09,2024-03-30 15:00:06.532545
2048018163,とめる,豪運のシレンやる,12h6m56s,2024-01-30 21:35:25,2024-03-31 17:00:07.198919
2049888517,とめる,グラブルリリンク,7h58m16s,2024-02-01 20:36:00,2024-04-02 15:00:06.547515
2050824025,とめる,豪運のシレン,4h24m14s,2024-02-02 20:10:49,2024-04-03 15:00:06.458512
2051789804,とめる,豪運の真髄,9h33m22s,2024-02-03 17:27:43,2024-04-04 15:00:06.271153
2052842602,とめる,豪運の神髄 今日こそ100F,8h27m36s,2024-02-04 17:38:57,2024-04-05 14:00:07.157351
2053904244,とめる,豪運の神髄 71F~,5h17m0s,2024-02-05 21:02:23,2024-04-06 16:00:07.076976
2055707323,とめる,裏シレンDay1,7h9m44s,2024-02-07 18:14:37,2024-04-08 15:00:07.342878
2056746191,とめる,豪運の裏99F Day2,9h52m12s,2024-02-08 21:49:54,2024-04-09 16:00:06.581158
2058628760,とめる,豪運の裏99F Day3,12h1m10s,2024-02-10 18:51:15,2024-04-11 15:00:06.947614
2059714413,とめる,豪運の裏99F Day4,14h16m51s,2024-02-11 21:02:00,2024-04-12 16:00:06.498354
2062453160,とめる,はっぴ～デモクラシ～～！,6h24m0s,2024-02-14 19:12:35,2024-04-15 15:00:06.699571
2064340704,とめる,ゲーム探し枠,2h52m46s,2024-02-16 21:49:22,2024-04-17 16:00:06.726226
2072113780,とめる,おひさし～～～,3h3m54s,2024-02-24 15:55:27,2024-04-25 14:00:06.669203
2072187586,とめる,おひさし～～～,3h50m4s,2024-02-24 19:00:34,2024-04-25 15:00:07.065409
2074195564,とめる,ユニコーン回収業者,4h51m16s,2024-02-26 20:01:15,2024-04-27 15:00:06.702671
2075110690,とめる,ユニコーン回収業者,7h37m14s,2024-02-27 20:03:16,2024-04-28 15:00:06.785225
2079912469,とめる,配信はしたいが活力がない人の雑談,4h21m44s,2024-03-03 17:41:58,2024-05-03 14:00:07.130972
2080926262,とめる,配信はしたいが活力がない人の雑談,10s,2024-03-04 19:58:32,2024-05-04 14:00:06.605698
2080926634,とめる,ｆｆ７,31s,2024-03-04 19:59:36,2024-03-04 20:00:06.475116
2082774528,とめる,FF7リメイク,7h16m42s,2024-03-06 20:16:31,2024-05-06 15:00:06.882381
2085639851,とめる,ネタバレやだーッ！！！！！！！！！FF7リメイク,8h58m42s,2024-03-09 19:53:53,2024-05-09 15:00:06.706461
2087637190,とめる,ネタバレやだーッ！！！！！！！！！FF7リメイク,6h37m10s,2024-03-11 20:07:59,2024-05-11 14:00:06.820571
2097179340,とめる,ついにこの日がやってきた,2m46s,2024-03-22 00:04:16,2024-05-21 16:00:06.863402
2097184578,とめる,ついにこの日がやってきた,2h52m56s,2024-03-22 00:12:42,2024-05-21 16:00:06.863402
2101927588,とめる,生存報告,2h49m19s,2024-03-26 21:12:55,2024-05-26 15:00:06.830783
2106736252,とめる,ガチ恋弱者男性ウケを狙うインターネットおもしろ女の配信,3h13m7s,2024-03-31 20:17:56,2024-05-31 15:00:06.793890
2110459054,とめる,お母さん武器でるまで,13h45m51s,2024-04-04 20:30:33,2024-06-04 15:00:06.464464
2114217129,とめる,社会がとめるに適合しろ,2h20m49s,2024-04-08 20:03:20,2024-06-08 14:00:06.920354
2115100551,とめる,職業診断,3h27m48s,2024-04-09 20:45:46,2024-06-09 15:00:06.455980
2116819745,とめる,し or ダイ,4h15m53s,2024-04-11 20:05:55,2024-06-11 14:00:06.657242
2117703778,とめる,ロシアンルーレットマイライフ,57m50s,2024-04-12 21:02:17,2024-04-12 22:00:06.588687
2117763150,とめる,ロシアンルーレットマイライフ,59m39s,2024-04-12 22:54:31,2024-06-12 16:00:06.474399
2118618253,とめる,プレゼント開封大祭り,4h25m24s,2024-04-13 20:11:35,2024-06-13 15:00:07.001831
2119556044,とめる,プレゼント開封大祭り,6h1m51s,2024-04-14 20:36:14,2024-06-14 15:00:06.826502
2123793953,とめる,でっけえ蚊,9h35m48s,2024-04-19 19:34:30,2024-06-19 14:00:06.120446
2124766183,とめる,プレゼント開封大祭り,4h42m53s,2024-04-20 20:49:21,2024-06-20 15:00:06.342388
2127373848,とめる,【11歳】お誕生日おめでとう【だっつってんだろ】,37m51s,2024-04-23 20:01:59,2024-06-23 06:00:06.858934
2127389072,とめる,【11歳】お誕生日おめでとう【だっつってんだろ】,2h28m23s,2024-04-23 20:41:34,2024-06-23 06:00:06.858934
2129929723,とめる,あの,6h36m55s,2024-04-26 19:38:48,2024-06-23 06:00:06.858934
2130845833,とめる,プレゼント開封大祭り,5h20m26s,2024-04-27 19:19:34,2024-06-23 06:00:06.858934
2133500815,とめる,ベトコンタルコフやるぞ,7h2m37s,2024-04-30 19:54:21,2024-06-23 06:00:06.858934
2141242556,とめる,好きなチクチク言葉発表ドラゴン,2h39m12s,2024-05-09 20:05:21,2024-05-10 08:00:07.054358
2152236919,とめる,現実禁止のおしらせ,4h4m57s,2024-05-22 21:47:22,2024-06-23 06:00:06.858934
2159906114,とめる,銃かったから見て！！！！！！！！！！！！,2h33m0s,2024-05-31 20:04:50,2024-06-23 06:00:06.858934
2161674465,とめる,人生初サバゲーが楽しかった雑談,3h38m48s,2024-06-02 21:16:57,2024-06-23 06:00:06.858934
2166687538,とめる,リアルすぎFPS,4h37m53s,2024-06-08 19:39:54,2024-06-23 06:00:06.858934
